Date;Genre;identifiant;Annee_diplome;Type_formation;Filiere;Situation;Secteur;Nature_contrat;France;Region;Pays;Anciennete;Nom_entreprise;Taille_entreprise;Departement;Intitule_poste;Secteur_activite;Salaire_annuel;Responsabilite_hierarchique;Responsabilite_budget;Responsabilite_equipe;Responsabilite_projet;Satisfaction_globale;Saitisfaction_relations;Satisfaction_salaire;Satisfaction_autonomie;Satisfaction_localisation
20/01/2020 17:52;Homme;1788410788041650;2017;Apprentissage;EGC;Activite;Privé;CDI;En France;Occitanie;;10;GAXIEU;De 50 à 249 salarié(e)s ;Maitrise d'oeuvre;Conducteur de travaux;Construction, BTP;34000;NON;OUI;NON;OUI;5;5;4;5;5
20/01/2020 17:44;Femme;1883100619099510;2019;Apprentissage;EGC;Activite;Privé;CDI;En France;Provence-Alpes-Côte d'Azur;;4;Setec hydratec;De 50 à 249 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur attaché d'etudes;Autres secteurs ;20640;NON;NON;NON;NON;4;5;3;4;1
20/01/2020 18:32;Femme;1767833231783100;2017;Apprentissage;EGC;Activite;Privé;CDI;En France;Nouvelle-Aquitaine;;26;EDF;5 000 salarié(e)s ou plus;Production - Exploitation ;INGENIEUR GENIE CIVIL;…nergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné);50000;NON;OUI;NON;OUI;4;5;4;4;3
20/01/2020 20:37;Femme;1783292875420920;2019;Apprentissage;EGC;Activite;Privé;CDD;En France;Occitanie;;4;SERI;De 20 à 49 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieure hydraulique;Construction, BTP;27600;NON;NON;NON;OUI;2;1;5;2;4
20/01/2020 22:18;Homme;1788410836775260;2017;Initiale;MI;Activite;Public;Titulaire de la fonction publique;En France;Île-de-France;;16;…ducation nationale;5 000 salarié(e)s ou plus;Enseignement - Formation ;;Enseignement, recherche;;NON;NON;NON;NON;4;3;2;4;1
20/01/2020 22:26;Femme;1857545765882860;2017;Initiale;MI;Activite;Privé;CDI;En France;Occitanie;;2;Cnes;250 à  4 999 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur opération satellite;Industrie automobile, aéronautique, navale, ferroviaire;40000;NON;NON;NON;NON;5;5;5;4;5
20/01/2020 22:47;Homme;1783101039574690;2018;Apprentissage;EGC;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;14;Sncf réseau ;250 à  4 999 salarié(e)s ;MOE ETUDE;Ingénieur hydraulique;Industrie automobile, aéronautique, navale, ferroviaire;37408;OUI;NON;NON;NON;4;5;2;4;2
20/01/2020 23:13;Homme;1789312834937740;2018;Initiale;MI;Activite;Privé;CDI;En France;Provence-Alpes-Côte d'Azur;;2;Institut de soudure industrie;250 à  4 999 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Chargé d'affaire E3C (Expertise, Conseils, Conception, Calculs);Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;35000;NON;NON;NON;OUI;4;5;4;3;5
20/01/2020 23:05;Homme;1789425835894650;2018;Initiale;MI;Activite;Privé;CDD;A l'étranger;;Slovaquie;24;SHARK AERO;De 50 à 249 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);;Industrie automobile, aéronautique, navale, ferroviaire;20400;NON;NON;NON;OUI;5;5;4;5;2
20/01/2020 23:57;Homme;1776844335602450;2019;Initiale;MI;Activite;Privé;CDD;En France;Occitanie;;12;Entrepose contracting ;De 50 à 249 salarié(e)s ;Contrôle de projet;Ingénieur Project Control ;Construction, BTP;37000;OUI;NON;NON;OUI;;4;4;3;4
21/01/2020 01:19;Homme;1794484607320230;2018;Apprentissage;SE;Activite;Privé;CDI;En France;Provence-Alpes-Côte d'Azur;;4;STMicroelectronics;5 000 salarié(e)s ou plus;Marketing;Product Marketing Engineer;Autres activités spécialisées, scientifiques et techniques;40000;NON;OUI;NON;OUI;5;5;4;5;5
21/01/2020 06:48;Homme;1788523094979770;2019;Initiale;MI;Sans activité ;;;;;;;;;;;;;;;;;;;;;
21/01/2020 07:07;Homme;1788522987504360;2019;Professionalisation;MI;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;4;Zimmer Biomet;De 50 à 249 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur Développement Produit ;Recherche-développement scientifique;33000;NON;NON;NON;OUI;5;4;4;3;3
21/01/2020 07:27;Homme;1768183587449460;2019;Initiale;MI;Activite;Privé;CDD;En France;Nouvelle-Aquitaine;;5;ArianeGroup ;5 000 salarié(e)s ou plus;Méthodes, contrôle de production, maintenance;Méthodiste DFC;Industrie automobile, aéronautique, navale, ferroviaire;34800;NON;NON;NON;NON;4;5;4;3;4
21/01/2020 07:38;Homme;1782981677786420;2018;Initiale;MI;These;;;;;;;;;;;;;;;;;;;;;
21/01/2020 08:12;Homme;1783292944879190;2017;Initiale;MI;These;;;;;;;;;;;;;;;;;;;;;
21/01/2020 08:39;Femme;1775261297609710;2017;Professionalisation;MI;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;20;ENGIE Solutions ;5 000 salarié(e)s ou plus;Méthodes, contrôle de production, maintenance;Ingénieur Maintenance;…nergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné);35660;NON;NON;NON;OUI;3;4;2;2;5
21/01/2020 09:14;Homme;1793841853377000;2019;Initiale;MI;Activite;Privé;CTT;En France;Occitanie;;3;Diagdev;De 20 à 49 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur conception mécanique;Industrie pharmaceutique;36000;NON;OUI;NON;OUI;4;5;4;3;4
21/01/2020 09:51;Homme;1782333524403100;2019;Apprentissage;EGC;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;4;SADE;5 000 salarié(e)s ou plus;Production - Exploitation ;INGENIEUR TRAVAUX;Construction, BTP;33000;OUI;OUI;OUI;OUI;1;5;3;5;5
21/01/2020 09:55;Homme;1783483747630930;2018;Initiale;MI;These;;;;;;;;;;;;;;;;;;;;;
21/01/2020 09:54;Femme;1776166914449430;2019;Apprentissage;EGC;Activite;Privé;CDI;En France;Provence-Alpes-Côte d'Azur;;3;;De 50 à 249 salarié(e)s ;Production - Exploitation ;Ingénieure Technique;Industrie chimique;;NON;OUI;NON;OUI;5;4;4;5;5
21/01/2020 10:08;Homme;1906657240786900;2018;Apprentissage;EGC;Volontariat;;;;;;;;;;;;;;;;;;;;;
21/01/2020 10:05;Homme;1782332211989640;2019;Apprentissage;EGC;Activite;Privé;CDI;En France;Provence-Alpes-Côte d'Azur;;3;Aptiskills;250 à  4 999 salarié(e)s ;Maîtrise d'ouvrage ;Assistant Maîtrise d'ouvrage;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;34000;NON;OUI;NON;OUI;4;4;4;4;3
21/01/2020 10:47;Homme;1782921154332610;2017;Initiale;MI;These;;;;;;;;;;;;;;;;;;;;;
21/01/2020 11:02;Homme;1783101170208130;2018;Initiale;MI;Activite;Privé;CDD;En France;Auvergne-Rhône-Alpes;;4;THALES AVS;5 000 salarié(e)s ou plus;Service Offres et Projets;Hardware Engineering Manager Junior;Industrie automobile, aéronautique, navale, ferroviaire;40000;OUI;OUI;OUI;OUI;5;5;5;5;3
21/01/2020 14:30;Homme;1798487317038550;2017;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;36;CGI France (Montpellier);5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;Expert Technique Junior ;Activités informatiques et services d'information (TIC services);36000;NON;NON;NON;OUI;4;5;3;5;4
21/01/2020 14:02;Homme;1775485178515470;2018;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;16;toHero;De 10 à 19 salarié(e)s ;Etudes et développement en systèmes d'information ;Ingénieur étude et développement;Activités informatiques et services d'information (TIC services);32500;NON;NON;NON;OUI;2;4;2;2;4
21/01/2020 12:19;Homme;1889201167052750;2018;Initiale;IG;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;17;Cellance;De 10 à 19 salarié(e)s ;Etudes et développement en systèmes d'information ;Développeur;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;;OUI;NON;OUI;NON;4;5;2;5;4
21/01/2020 12:08;Homme;1867641142480330;2018;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;14;PriceComparator; Moins de 10 salarié(e)s ;Informatique industrielle et technique ;Développeur Front End;Activités informatiques et services d'information (TIC services);32500;NON;NON;NON;OUI;5;5;4;5;3
21/01/2020 12:26;Homme;1882427795866150;2017;Initiale;MI;Activite;Privé;CDI;En France;Provence-Alpes-Côte d'Azur;;30;Abylsen;De 50 à 249 salarié(e)s ;Commercial(e) (dont ingénieur(e) d'affaire) ;Manager;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;50000;OUI;OUI;OUI;NON;5;5;5;5;5
21/01/2020 13:45;Homme;1789078793291240;2018;Initiale;IG;En création d'entreprise /reprise d'entreprise;;;En France;Occitanie;;9;Futurum Vitae; Moins de 10 salarié(e)s ;Production - Exploitation ;Président / Co-fondateur;Activités informatiques et services d'information (TIC services);;NON;NON;NON;OUI;5;5;1;5;5
21/01/2020 12:53;Homme;1889582942000510;2018;Initiale;IG;Activite;Privé;CDI;En France;Île-de-France;;18;Solvay Energy Services;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;Ingénieur informatique;Activités financières et d'assurance;44000;NON;NON;NON;OUI;4;5;2;5;5
21/01/2020 14:56;Femme;1775956035087940;2019;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;5;KPMG;5 000 salarié(e)s ou plus;Audit ;Consultant en risques informatiques;Activités juridiques, comptables, de gestion, d'architecture, d'ingénierie, de contrôle et d'analyses techniques;34580;NON;NON;NON;OUI;3;3;3;4;5
21/01/2020 14:03;Homme;1788746969269860;2019;Initiale;MI;Activite;Privé;CDI;En France;Occitanie;;5;;De 20 à 49 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);;Recherche-développement scientifique;30000;NON;NON;NON;OUI;;;;;
21/01/2020 16:30;Femme;1788414700944440;2017;Initiale;GBA;Activite;Privé;CDD;En France;Occitanie;;8;Cereco;De 50 à 249 salarié(e)s ;Production - Exploitation ;Collaboratrice à la direction technique;Industrie agroalimentaire ;27000;OUI;NON;OUI;OUI;3;3;2;4;5
21/01/2020 18:24;Homme;1894539524659250;2019;Initiale;MI;Activite;Privé;CDI;En France;Occitanie;;1;Tubesca Comabi (Ekkiden) ;250 à  4 999 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Concepteur mécanique ;Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements;30000;NON;NON;NON;NON;4;5;2;4;5
21/01/2020 19:19;Homme;1783429148215880;2017;Apprentissage;EGC;Activite;Privé;CDI;En France;Occitanie;;6;CABINET GAXIEU;De 50 à 249 salarié(e)s ;TRAVAUX;INGENIEUR CONDUCTEUR TRAVAUX;Construction, BTP;36000;NON;OUI;NON;OUI;4;5;4;5;4
21/01/2020 19:44;Femme;1794038680873930;2017;Initiale;IG;Activite;Privé;CDI;En France;Île-de-France;;27;Ag2r ;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;Conceptrice developpeuse;Activités financières et d'assurance;40000;NON;NON;NON;NON;4;5;4;4;4
21/01/2020 20:23;Homme;1782327060256290;2018;Initiale;MI;Activite;Privé;CDI;En France;Occitanie;;16;Euovia;5 000 salarié(e)s ou plus;Construction;Ingénieur travaux;Construction, BTP;42000;OUI;OUI;OUI;OUI;4;5;5;4;5
22/01/2020 00:09;Homme;1775426942739380;2019;Initiale;IG;Activite;Privé;CDI;A l'étranger;;Royaume-Uni;5;Vauban Technologies Limited;De 10 à 19 salarié(e)s ;Informatique industrielle et technique ;Responsable du pôle technique;Activités financières et d'assurance;61000;OUI;NON;OUI;OUI;5;5;5;5;5
22/01/2020 09:01;Homme;1788742523348860;2017;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;29;CGI;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;Ingénieur en technologie de l'information - Analyste;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;32600;NON;NON;NON;NON;4;3;3;4;4
22/01/2020 09:32;Homme;1783551724896420;2018;Initiale;MAT;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;10;Unibail rodamco westfield;250 à  4 999 salarié(e)s ;Direction générale ;Responsable maintenance et service ; Activités immobilières;38000;OUI;OUI;OUI;OUI;4;4;4;5;5
22/01/2020 10:21;Homme;1766809397136680;2018;Professionalisation;STE;Activite;Privé;CDI;A l'étranger;;Arabie Saoudite;1;SAUR;5 000 salarié(e)s ou plus;Production - Exploitation ;Hydraulic Engineer;Production et distribution d'eau assainissement, gestion des déchets et dépollution;52169;OUI;OUI;OUI;OUI;5;5;4;5;2
22/01/2020 10:19;Femme;1776629965327550;2017;Initiale;STE;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;30;Réalités Environnement;De 20 à 49 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Chargé d'affaire ;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;29000;OUI;OUI;OUI;NON;5;5;3;4;4
22/01/2020 10:16;Femme;1776091970486140;2017;Initiale;STE;Activite;Privé;CDI;En France;Occitanie;;26;GAXIEU;De 50 à 249 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur d'études;Construction, BTP;26400;NON;NON;NON;NON;3;4;1;2;5
22/01/2020 10:25;Femme;1776106879687060;2019;Professionalisation;STE;These;;;;;;;;;;;;;;;;;;;;;
22/01/2020 10:48;Femme;1798575367830360;2017;Initiale;STE;Activite;Privé;CDI;En France;Occitanie;;21;SUEZ Eau France;5 000 salarié(e)s ou plus;Assistance technique;Ingénieur Hydraulique et Environnement ;Production et distribution d'eau assainissement, gestion des déchets et dépollution;40000;NON;NON;NON;OUI;3;5;4;4;3
22/01/2020 11:46;Homme;1899265678708010;2018;Initiale;STE;Activite;Privé;CDD;En France;Provence-Alpes-Côte d'Azur;;17;CEREG;De 50 à 249 salarié(e)s ;;Ingénieur chargé de projet;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;28000;OUI;OUI;OUI;NON;5;5;3;4;5
22/01/2020 12:51;Homme;1789139007748540;2018;Professionalisation;STE;Activite;Privé;CDI;En France;Nouvelle-Aquitaine;;10;Bee Engineering;250 à  4 999 salarié(e)s ;Production - Exploitation ;Ingénieur consultant spécialisé dans le traitement des eaux;Autres secteurs ;30200;NON;NON;NON;OUI;3;4;5;4;4
22/01/2020 13:41;Femme;1794332471066140;2019;Initiale;STE;Activite;Privé;CDD;En France;Occitanie;;5;Gaxieu Ingénierie;De 50 à 249 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur d'études;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;28000;NON;NON;NON;OUI;3;3;2;4;4
22/01/2020 13:37;Homme;1788577873211720;2018;Initiale;STE;Activite;Privé;CDI;En France;Occitanie;;8;Ceneau;De 10 à 19 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur hydraulique urbaine;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;;OUI;OUI;OUI;OUI;4;5;3;5;5
22/01/2020 13:51;Homme;1813820724604160;2019;Initiale;STE;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
22/01/2020 14:40;Femme;1788971386150700;2018;Initiale;STE;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
22/01/2020 14:58;Homme;1794484708840340;2017;Initiale;IG;Activite;Privé;CDI;En France;Île-de-France;;0;Aubay;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;Développeur front;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;42000;NON;NON;NON;NON;3;;4;;
22/01/2020 16:45;Homme;1783551915744310;2019;Apprentissage;EGC;Activite;Privé;CDI;En France;Occitanie;;3;Spie batignolles Valerian;250 à  4 999 salarié(e)s ;Production - Exploitation ;Ingénieur méthodes travaux;Construction, BTP;37000;OUI;OUI;OUI;OUI;4;5;3;3;5
22/01/2020 17:15;Homme;1783422659958510;2017;Apprentissage;EGC;Activite;Privé;CDI;En France;Occitanie;;6;CEREG Montpellier;De 50 à 249 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur chargé de projet;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;31000;OUI;NON;NON;OUI;3;5;2;3;3
22/01/2020 17:52;Femme;1783100980576070;2019;Initiale;STE;Etudes;;;;;;;;;;;;;;;;;;;;;
22/01/2020 18:55;Femme;1789198813591800;2019;Initiale;IG;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;4;solutec;250 à  4 999 salarié(e)s ;Exploitation / maintenance informatique ;ingenieur etudes et developpement;Activités informatiques et services d'information (TIC services);35000;NON;NON;NON;NON;3;5;2;4;5
22/01/2020 19:50;Homme;1767189979904520;2019;Initiale;IG;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;0;SWORD;250 à  4 999 salarié(e)s ;Informatique industrielle et technique ;;Activités informatiques et services d'information (TIC services);31200;NON;NON;NON;NON;4;4;3;4;2
22/01/2020 19:11;Femme;1776242025600950;2019;Initiale;MI;Activite;Privé;CDI;En France;Occitanie;;3;T.ZIC;De 10 à 19 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Chef de projet R&D;Autres industries (bois, imprimerie, fabrication, réparation et installation de machines et d'équipements, ...);31870;;;OUI;OUI;4;4;;3;
22/01/2020 19:25;Homme;1794041578267320;2019;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;5;Urbasolar;De 50 à 249 salarié(e)s ;Exploitation / maintenance informatique ;Développeur Fullstack ;…nergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné);37000;NON;NON;NON;NON;4;4;4;5;5
22/01/2020 19:46;Homme;1775503433566090;2019;Initiale;STE;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
22/01/2020 23:22;Homme;1788752092801610;2019;Initiale;STE;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
23/01/2020 11:38;Homme;1793786712145760;2018;Initiale;IG;Activite;Privé;CDI;A l'étranger;;Royaume-Uni;22;Wonky Star Ltd; Moins de 10 salarié(e)s ;Education;Technical Director;Autres secteurs ;56902;OUI;OUI;OUI;OUI;5;5;4;5;5
23/01/2020 12:14;Homme;1888999254208820;2018;Professionalisation;STE;Activite;Privé;CDI;En France;Nouvelle-Aquitaine;;9;ADVICE INGENIERIE; Moins de 10 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Chargé d'études eau et assainissement;Construction, BTP;33000;NON;OUI;NON;OUI;4;2;3;5;3
23/01/2020 13:23;Homme;1783551662142720;2017;Apprentissage;EGC;Activite;Privé;CDD;En France;Nouvelle-Aquitaine;;6;Acadomia;De 50 à 249 salarié(e)s ;Enseignement - Formation ;;Autres secteurs ;21000;OUI;NON;OUI;OUI;3;5;3;4;4
23/01/2020 15:26;Homme;1788692357825130;2018;Initiale;STE;Activite;Privé;CDI;A l'étranger;;Irlande;15;Veolia Water Ireland;5 000 salarié(e)s ou plus;Maîtrise d'ouvrage ;Proposals Engineer;Production et distribution d'eau assainissement, gestion des déchets et dépollution;36000;NON;OUI;NON;OUI;5;5;3;5;3
24/01/2020 08:31;Femme;1768009669304350;2019;Initiale;STE;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
24/01/2020 09:39;Homme;1793744655723610;2017;Initiale;IG;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;4;Inferensia;De 10 à 19 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Consultant;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;38000;NON;NON;NON;OUI;5;5;4;5;5
24/01/2020 18:13;Homme;1782326405841550;2018;Initiale;MEA;Activite;Privé;CDI;En France;Île-de-France;;16;Nokia;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;Ingénieur développement logiciels;Télécommunications;41000;NON;NON;NON;OUI;5;5;4;5;3
24/01/2020 18:41;Homme;1799024859296950;2019;Initiale;MEA;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;4;Elsys design;De 50 à 249 salarié(e)s ;Informatique industrielle et technique ;Ingénieur logiciel embarqué;Activités informatiques et services d'information (TIC services);32000;NON;NON;NON;NON;5;5;3;4;3
24/01/2020 18:39;Homme;1789139061933560;2018;Initiale;MEA;Activite;Privé;CDI;En France;Provence-Alpes-Côte d'Azur;;8;agap2;5 000 salarié(e)s ou plus;Assistance technique;Ingénieur Electronique Consultant;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;32000;NON;NON;NON;OUI;4;4;4;4;5
24/01/2020 18:46;Homme;1783100847843560;2017;Initiale;MEA;Activite;Privé;CDI;En France;Occitanie;;50;Airbus Defence and Space;5 000 salarié(e)s ou plus;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur Avionique Satellites - Architecte DHS;Autres secteurs ;54000;OUI;NON;OUI;NON;5;5;5;5;5
