Date;identifiant;Genre;Annee_diplome;Type_formation;Filiere;Situation;Secteur;Nature_contrat;France;Region;Pays;Anciennete;Nom_entreprise;Taille_entreprise;Departement;Intitule_poste;Secteur_activite;Salaire_annuel;Responsabilite_hierarchique;Responsabilite_budget;Responsabilite_equipe;Responsabilite_projet;Satisfaction_globale;Saitisfaction_relations;Satisfaction_salaire;Satisfaction_autonomie;Satisfaction_localisation
09/03/2018 09:49;1857533991122950;Homme;2015;Initiale;MI;Activite;Prive;CDI;En France;Pays de la Loire;;11;Sopra Steria;5 000 salarié(e)s ou plus;Informatique industrielle et technique ;Ingénieur informatique (développeur web);Industrie des technologies de l'Information et de la Communication (TIC);27500;NON;NON;NON;NON;2;4;3;3;4
08/03/2018 17:22;1799416566377100;Homme;2015;Professionalisation;IG;Activite;Prive;CDI;En France;Île-de-France;;36;Accorhotels;5 000 salarié(e)s ou plus;Advanced analytics ;Business/Data analyst;Tourisme;50000;NON;NON;NON;OUI;5;5;5;5;5
09/03/2018 10:52;1767473055582780;Homme;2015;Professionalisation;MEA;Activite;Prive;CDI;En France;Auvergne-Rhône-Alpes;;32;Danone;5 000 salarié(e)s ou plus;Production - Exploitation ;Chef d'équipe production - Chef de projet production;Industrie agroalimentaire ;51000;OUI;OUI;OUI;OUI;4;5;4;4;3
09/03/2018 11:07;1798760362128650;Homme;2015;Initiale;MEA;These;;;;;;;;;;;;;;;;;;;;;
12/03/2018 15:33;1882874460836400;Homme;2015;Initiale;ENR;Recherche;;;;;;;;;;;;;;;;;;;;;
13/03/2018 22:43;1794680820471540;Homme;2015;Initiale;IG;Activite;Prive;CDI;En France;Auvergne-Rhône-Alpes;;36;PwC;5 000 salarié(e)s ou plus;;Consultant Cyber Sécurité;Sociétés de conseil, bureaux d'études;;NON;OUI;OUI;OUI;4;5;5;5;5
08/03/2018 17:40;1793838251397090;Femme;2015;Initiale;STE;Activite;Prive;CDI;En France;Occitanie;;25;Cabinet d'Etudes René Gaxieu;De 50 à 249 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Chargée d'études;Sociétés de conseil, bureaux d'études;28000;NON;NON;NON;NON;4;5;3;4;4
14/03/2018 15:18;1788523046356410;Homme;2015;Initiale;MI;Activite;Prive;CDI;En France;Occitanie;;24;Mecano ID;De 50 à 249 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur Analayses Mécaniques;Industrie automobile, aéronautique, navale, ferroviaire;33500;NON;NON;NON;NON;4;4;3;3;4
13/04/2018 10:19;1867187703303400;Femme;2015;Initiale;ENR;Activite;Prive;CDI;En France;Pays de la Loire;;28;david energies; Moins de 10 salarié(e)s ;chef de projet;chef de projets éoliens;Énergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné);29000;NON;OUI;OUI;OUI;5;5;5;5;4
14/03/2018 15:28;1789477548926290;Homme;2015;Initiale;STE;Activite;Prive;CDI;En France;Occitanie;;30;Cereg;De 20 à 49 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur chargé de projet en hydraulique urbaine et gestion de la ressource en eau;Sociétés de conseil, bureaux d'études;30000;NON;OUI;NON;OUI;4;3;2;4;4
08/03/2018 20:03;1782392902721990;Homme;2015;Apprentissage;SE;Activite;Prive;CDI;En France;Provence-Alpes-Côte d'Azur;;30;SAFRAN;250 à  4 999 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur CEM et réseaux de bord;Industrie automobile, aéronautique, navale, ferroviaire;43000;OUI;OUI;OUI;OUI;4;5;3;4;5
11/04/2018 18:52;1789477327597840;Homme;2015;Initiale;MEA;Volontariat;;;;;;;;;;;;;;;;;;;;;
09/03/2018 10:17;1875490726969170;Femme;2015;Initiale;IG;Activite;Prive;CDI;En France;Île-de-France;;30;CAPGEMINI;5 000 salarié(e)s ou plus;;ingenieur logiciel;Activités informatiques et services d'information (TIC services);;NON;NON;NON;NON;3;4;2;4;3
08/03/2018 17:31;1776167066293790;Femme;2015;Initiale;ENR;Activite;Prive;CDD;En France;Provence-Alpes-Côte d'Azur;;5;Eco Green Développement; Moins de 10 salarié(e)s ;Administration, gestion, finance, comptabilité ;Assistante urbanisme;Énergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné);20000;NON;NON;NON;NON;4;5;;5;5
15/03/2018 10:33;1883045462793040;Femme;2015;Apprentissage;EGC;Activite;Prive;CDI;En France;Auvergne-Rhône-Alpes;;18;CA EAU; Moins de 10 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Chargée d'études en hydraulique agricole et urbaine;Agriculture, sylviculture et pêche ;28200;OUI;OUI;NON;OUI;1;1;2;2;5
15/03/2018 12:21;1788922314581180;Femme;2015;Apprentissage;EGC;Activite;Prive;CDI;En France;Occitanie;;24;CEREG;De 50 à 249 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieure chargée de projets;Production et distribution d'eau assainissement, gestion des déchets et dépollution;32000;OUI;OUI;OUI;OUI;4;4;4;4;4
14/03/2018 15:30;1968316520817750;Homme;2015;Initiale;MI;Activite;Prive;Contrat local;A l'étranger;;Afrique du Sud;23;Finite Element Analysis Services (Pty) Ltd; Moins de 10 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Finite Element Analyst;Industrie automobile, aéronautique, navale, ferroviaire;22600;NON;NON;NON;OUI;4;4;2;2;5
09/03/2018 11:54;1788686216250320;Femme;2015;Initiale;MAT;Activite;Prive;CTT;En France;Auvergne-Rhône-Alpes;;30;Zimmer Biomet;250 à  4 999 salarié(e)s ;Méthodes, contrôle de production, maintenance;Ingénieur Maintenance;Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements;38000;OUI;NON;OUI;OUI;4;5;4;3;4
08/03/2018 18:15;1902765998014930;Homme;2015;Initiale;ENR;Activite;Prive;CDI;En France;Occitanie;;25;Quadran;De 50 à 249 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Chef de projet junior ;Énergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné);34000;NON;NON;NON;OUI;4;5;3;5;3
08/03/2018 19:21;1794779572971440;Femme;2015;Initiale;GBA;Activite;Prive;CDI;En France;Bretagne;;11;St Michel Guingamp ;250 à  4 999 salarié(e)s ;Production - Exploitation ;Responsable d'équipe;Industrie agroalimentaire ;26400;OUI;NON;OUI;OUI;2;5;2;4;3
18/03/2018 15:44;1783101046496600;Homme;2015;Initiale;ENR;Activite;Prive;CDD;En France;Hauts-de-France;;7;Agriwatt; Moins de 10 salarié(e)s ;Production - Exploitation ;Technicien d'étude;Énergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné);32200;NON;NON;NON;OUI;4;5;3;4;3
15/03/2018 14:04;1798760311203280;Homme;2015;Professionalisation;MAT;These;;;;;;;;;;;;;;;;;;;;;
14/03/2018 16:09;1782921165852210;Homme;2015;Initiale;MI;Activite;Prive;CDI;En France;Occitanie;;16;Kep nuclear; Moins de 10 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur mécanique;Autres industries (bois, imprimerie, fabrication, réparation et installation de machines et d'équipements, ...);33000;OUI;OUI;OUI;OUI;4;5;3;4;3
09/04/2018 10:05;1789083267598620;Homme;2015;Initiale;IG;Activite;Prive;CDI;En France;Occitanie;;31;CGI;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;Expert Technique Junior;Activités financières et d'assurance;36500;OUI;NON;OUI;NON;4;5;3;5;5
12/03/2018 00:23;1789083268603530;Homme;2015;Initiale;GBA;Activite;Prive;CDI;En France;Collectivités d'Outre-Mer (COM);;24;Copa;250 à  4 999 salarié(e)s ;Direction générale ;Adjoint directeur;Industrie agroalimentaire ;;OUI;NON;OUI;OUI;4;4;3;5;4
08/03/2018 23:10;1889086335276390;Femme;2015;Initiale;MAT;Activite;Prive;CDI;En France;Auvergne-Rhône-Alpes;;12;Efor;De 50 à 249 salarié(e)s ;Consulting;Consultante en dispositifs medicaux;Sociétés de conseil, bureaux d'études;32000;NON;NON;NON;OUI;3;5;1;4;4
11/03/2018 09:49;1788639926947260;Femme;2015;Initiale;GBA;Activite;Prive;CDI;En France;Provence-Alpes-Côte d'Azur;;26;GIELLY SAS; Moins de 10 salarié(e)s ;Qualité, sécurité, sûreté de fonctionnement ;Assistante Qualité;Industrie agroalimentaire ;24777;NON;OUI;NON;OUI;4;5;4;5;5
08/03/2018 17:47;1868381320692510;Femme;2017;Initiale;GBA;Etudes;;;;;;;;;;;;;;;;;;;;;
08/03/2018 19:39;1775570397516680;Homme;2015;Professionalisation;MAT;Activite;Prive;CDI;En France;Provence-Alpes-Côte d'Azur;;23;Saint Gobain;5 000 salarié(e)s ou plus;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Responsable assistance et applications réfractaires;Autres industries (bois, imprimerie, fabrication, réparation et installation de machines et d'équipements, ...);44800;OUI;OUI;OUI;OUI;4;4;3;4;5
08/03/2018 19:59;1882791901441040;Homme;2016;Initiale;STE;Sans activité volontairement;;;;;;;;;;;;;;;;;;;;;
08/03/2018 20:12;1776106869282940;Homme;2016;Initiale;IG;Activite;Prive;CDI;En France;Île-de-France;;18;Neurones IT;5 000 salarié(e)s ou plus;Avant vente (technico commercial);Chef de projet avant vente;Activités informatiques et services d'information (TIC services);50000;OUI;OUI;OUI;OUI;5;5;4;5;3
08/03/2018 21:14;1876091311253270;Femme;2017;Initiale;STE;Activite;Prive;CDI;En France;Occitanie;;4;Gaxieu Ingénierie ;De 50 à 249 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur d'etudes ;Construction, BTP;28000;OUI;NON;OUI;OUI;4;5;4;4;5
08/03/2018 21:26;1783678963003780;Homme;2016;Initiale;MI;Activite;Prive;CDI;En France;Île-de-France;;2;Sharpstone Advisory; Moins de 10 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Consultant en financement de l'innovation;Activités financières et d'assurance;38000;NON;NON;NON;OUI;5;5;5;5;5
09/03/2018 11:26;1788692405212060;Homme;2015;Initiale;MI;Activite;Prive;CDI;En France;Occitanie;;20;CT INGENIERIE;De 50 à 249 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);ingenieur d'etudes;Industrie automobile, aéronautique, navale, ferroviaire;30000;NON;NON;NON;NON;2;3;2;2;4
09/03/2018 11:44;1782714864988640;Homme;2017;Initiale;IG;Activite;Prive;CDI;En France;Auvergne-Rhône-Alpes;;7;Amaris;250 à  4 999 salarié(e)s ;Etudes et développement en systèmes d'information ;Consultant;Sociétés de conseil, bureaux d'études;34000;NON;NON;NON;NON;4;4;4;4;3
09/03/2018 14:53;1782336904542940;Femme;2015;Initiale;ENR;Activite;Prive;CDI;En France;Auvergne-Rhône-Alpes;;22;CSA;De 20 à 49 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur BE;Activités juridiques, comptables, de gestion, d'architecture, d'ingénierie, de contrôle et d'analyses techniques;34000;NON;NON;NON;OUI;4;4;2;4;5
09/03/2018 17:16;1794681012483640;Homme;2016;Initiale;STE;These;;;;;;;;;;;;;;;;;;;;;
09/03/2018 21:41;1798487275128440;Homme;2017;Initiale;IG;Activite;Prive;CDI;En France;Occitanie;;4;SopraSteria;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;Ingénieur Débutant;Activités informatiques et services d'information (TIC services);28200;NON;NON;NON;NON;4;5;2;4;4
10/03/2018 19:08;1788692405734940;Homme;2015;Apprentissage;MSI;Activite;Prive;CDI;En France;Provence-Alpes-Côte d'Azur;;17;APAVE;250 à  4 999 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Charge d'affaire ESPN;Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements;37000;NON;NON;NON;NON;4;5;3;3;5
12/03/2018 08:32;1768381832280630;Homme;2016;Initiale;MAT;Activite;Prive;CDI;En France;Occitanie;;20;Assytem;5 000 salarié(e)s ou plus;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur junior;Industrie automobile, aéronautique, navale, ferroviaire;32750;NON;NON;NON;OUI;2;5;3;4;5
12/03/2018 14:39;1769001673077350;Homme;2015;Initiale;ENR;Activite;Prive;CDI;A l'étranger;;belgique;28;Ikos Consulting;250 à  4 999 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Spécialiste Energie Solaire - Ingénieur R&D;Industrie automobile, aéronautique, navale, ferroviaire;32400;NON;OUI;NON;OUI;4;5;4;4;3
12/03/2018 11:31;1782921098924520;Homme;2017;Initiale;STE;Etudes;;;;;;;;;;;;;;;;;;;;;
12/03/2018 11:48;1883067325976580;Femme;2016;Initiale;IG;Activite;Prive;Contrat local;A l'étranger;;Espagne;18;King;5 000 salarié(e)s ou plus;Business Intelligence;Data Scientist;Autres secteurs ;38000;NON;NON;NON;OUI;5;5;4;5;5
12/03/2018 14:08;1819612881825740;Homme;2015;Initiale;MEA;Activite;Prive;CDI;En France;Île-de-France;;17;Safran Electronics & Defense ;5 000 salarié(e)s ou plus;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur système;Industrie automobile, aéronautique, navale, ferroviaire;41000;NON;NON;NON;NON;4;4;4;4;4
13/03/2018 11:32;1807101910477350;Femme;2016;Initiale;ENR;Activite;Prive;CDI;En France;Corse;;18;SARL Les Vergers de Casamozza ; Moins de 10 salarié(e)s ;Administration, gestion, finance, comptabilité ;Responsable administratif et financier;Agriculture, sylviculture et pêche ;31176;OUI;OUI;OUI;OUI;5;4;3;5;5
16/03/2018 10:47;1789582885128400;Homme;2017;Initiale;GBA;Activite;Prive;CDD;En France;Auvergne-Rhône-Alpes;;6;Ravifruit (Kerry);De 50 à 249 salarié(e)s ;Production - Exploitation ;Optimisation/standardisation des process de production - Ingénieur amélioration continue;Industrie agroalimentaire ;34000;NON;NON;NON;OUI;4;4;3;4;2
22/03/2018 00:28;1782327125470830;Homme;2015;Apprentissage;SE;En création d'entreprise /reprise d'entreprise;;;;;;;;;;;;;;;;;;;;;
22/03/2018 04:39;1888487008827510;Homme;2015;Apprentissage;SE;Activite;Prive;CDI;A l'étranger;;Émirats arabes unis;1;Atlas aerospace;250 à  4 999 salarié(e)s ;Engineering;Avionics engineer;Industrie automobile, aéronautique, navale, ferroviaire;85000;NON;NON;NON;OUI;5;5;5;3;5
22/03/2018 18:03;1776019523215080;Homme;2016;Initiale;IG;Activite;Prive;CDI;En France;Nouvelle-Aquitaine;;11;Sogeti;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;Consultant Application;Activités informatiques et services d'information (TIC services);32000;NON;NON;NON;NON;4;5;4;5;5
22/03/2018 22:28;1793786871988390;Homme;2017;Initiale;IG;Activite;Non salarié(e) (Chef d'entreprise, Profession libérale, Travailleur(e) indépendant(e));;En France;Île-de-France;;6;Ministère des Armées ;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;;Administration d'État, Collectivités territoriales, Hospitalière;;OUI;OUI;OUI;OUI;5;5;4;5;4
23/03/2018 07:55;1782917424882040;Homme;2017;Apprentissage;MSI;Etudes;;;;;;;;;;;;;;;;;;;;;
23/03/2018 07:57;1888751685457400;Homme;2016;Apprentissage;MSI;Activite;Public;CDI;En France;Provence-Alpes-Côte d'Azur;;18;Gendarmerie ;5 000 salarié(e)s ou plus;Gendarmerie ;Gendarme;Autres secteurs ;30000;OUI;NON;OUI;NON;5;5;3;;3
23/03/2018 08:06;1789078855884410;Homme;2016;Apprentissage;MSI;Activite;Prive;CDI;En France;Normandie;;3;ENDEL ENGIE;250 à  4 999 salarié(e)s ;Production - Exploitation ;Ingénieur soudeur;Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements;37000;NON;NON;OUI;OUI;4;5;4;4;3
23/03/2018 08:22;1893786432020460;Homme;2015;Apprentissage;MSI;Activite;Prive;CDI;En France;Normandie;;16;SOCOTEC Power Services;5 000 salarié(e)s ou plus;Ingénieur chargé d'affaire;Ingénieur chargé d'affaire;Autres secteurs ;31200;OUI;NON;OUI;OUI;3;5;2;3;2
